Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
74.81049394607544	54	176.517241379	31.5131288345	200.0	112.0	176.517241379	31.5131288345	5119	278814
76.20260691642761	55	183.142857143	26.2837732203	200.0	122.0	183.142857143	26.2837732203	5128	283942
77.62374186515808	56	185.107142857	21.786855942	200.0	137.0	185.107142857	21.786855942	5183	289125
78.95651602745056	57	186.37037037	31.1806541971	200.0	51.0	186.37037037	31.1806541971	5032	294157
80.31269407272339	58	179.607142857	27.7132501647	200.0	119.0	179.607142857	27.7132501647	5029	299186
81.6783459186554	59	172.833333333	31.3571717829	200.0	89.0	172.833333333	31.3571717829	5185	304371
83.0760109424591	60	183.142857143	22.2272584996	200.0	136.0	183.142857143	22.2272584996	5128	309499
84.42131686210632	61	175.586206897	27.0561577431	200.0	110.0	175.586206897	27.0561577431	5092	314591
85.74900007247925	62	178.857142857	23.3371474045	200.0	126.0	178.857142857	23.3371474045	5008	319599
87.14096307754517	63	179.857142857	21.1216109466	200.0	121.0	179.857142857	21.1216109466	5036	324635
88.53379392623901	64	166.258064516	31.1157752149	200.0	71.0	166.258064516	31.1157752149	5154	329789
89.89991092681885	65	164.387096774	36.4246260364	200.0	58.0	164.387096774	36.4246260364	5096	334885
91.2498939037323	66	163.580645161	33.0988492087	200.0	42.0	163.580645161	33.0988492087	5071	339956
92.57930088043213	67	169.1	31.7094623102	200.0	36.0	169.1	31.7094623102	5073	345029
93.86976099014282	68	172.620689655	25.564541436	200.0	118.0	172.620689655	25.564541436	5006	350035
95.26988697052002	69	185.214285714	16.7872339738	200.0	140.0	185.214285714	16.7872339738	5186	355221
96.61167001724243	70	189.481481481	16.3534351819	200.0	142.0	189.481481481	16.3534351819	5116	360337
97.95421004295349	71	198.423076923	6.78331140443	200.0	165.0	198.423076923	6.78331140443	5159	365496
99.28232407569885	72	196.038461538	10.2073908714	200.0	162.0	196.038461538	10.2073908714	5097	370593
100.62317490577698	73	198.5	7.30252853996	200.0	162.0	198.5	7.30252853996	5161	375754
101.99764108657837	74	200.0	0.0	200.0	200.0	200.0	0.0	5200	380954
103.34790301322937	75	197.230769231	11.3994186502	200.0	141.0	197.230769231	11.3994186502	5128	386082
104.786700963974	76	197.192307692	8.26493627305	200.0	161.0	197.192307692	8.26493627305	5127	391209
106.16455602645874	77	196.346153846	12.7307692308	200.0	136.0	196.346153846	12.7307692308	5105	396314
107.50931906700134	78	197.730769231	6.36430969311	200.0	172.0	197.730769231	6.36430969311	5141	401455
108.84249687194824	79	193.769230769	12.0649131857	200.0	160.0	193.769230769	12.0649131857	5038	406493
110.17109107971191	80	186.851851852	17.740315467	200.0	137.0	186.851851852	17.740315467	5045	411538
111.52403402328491	81	190.962962963	18.0912941647	200.0	124.0	190.962962963	18.0912941647	5156	416694
112.88440704345703	82	191.62962963	17.4741039046	200.0	128.0	191.62962963	17.4741039046	5174	421868
114.21612286567688	83	193.615384615	13.8677182502	200.0	150.0	193.615384615	13.8677182502	5034	426902
115.54907608032227	84	193.846153846	16.4917049258	200.0	134.0	193.846153846	16.4917049258	5040	431942
116.93209385871887	85	190.222222222	29.9485154932	200.0	75.0	190.222222222	29.9485154932	5136	437078
118.28306794166565	86	192.615384615	25.4408468096	200.0	73.0	192.615384615	25.4408468096	5008	442086
119.62614893913269	87	195.384615385	16.0745305544	200.0	134.0	195.384615385	16.0745305544	5080	447166
120.99540996551514	88	178.928571429	45.0253330054	200.0	27.0	178.928571429	45.0253330054	5010	452176
122.31995296478271	89	185.444444444	39.6384898368	200.0	40.0	185.444444444	39.6384898368	5007	457183
123.65925002098083	90	190.074074074	28.5798762742	200.0	88.0	190.074074074	28.5798762742	5132	462315
125.06725597381592	91	199.576923077	2.11538461538	200.0	189.0	199.576923077	2.11538461538	5189	467504
126.47717905044556	92	191.740740741	23.9220843149	200.0	104.0	191.740740741	23.9220843149	5177	472681
127.89222002029419	93	191.703703704	29.3696931406	200.0	57.0	191.703703704	29.3696931406	5176	477857
129.26358199119568	94	185.740740741	32.9742802045	200.0	96.0	185.740740741	32.9742802045	5015	482872
130.7078628540039	95	191.666666667	19.7877627729	200.0	115.0	191.666666667	19.7877627729	5175	488047
132.06580591201782	96	195.538461538	18.5518623764	200.0	105.0	195.538461538	18.5518623764	5084	493131
133.4085829257965	97	182.714285714	35.8188469373	200.0	52.0	182.714285714	35.8188469373	5116	498247
134.75902199745178	98	196.576923077	11.8781411293	200.0	153.0	196.576923077	11.8781411293	5111	503358
136.16715097427368	99	191.074074074	27.7167230252	200.0	84.0	191.074074074	27.7167230252	5159	508517
